name,id,cot_type,servertime
ICAO-AB39F0,39767880,a-n-A-C-F-m,201705071905
ICAO-ADA5EE,39770510,a-n-A-C-F-m,201705071940
ICAO-4006C1,39780011,a-n-A-C-F,201705072300
A96BA2,39697640,a-n-A-C-F-m,201705071715
ICAO-A14BDE,39790596,a-n-A-C-F-m,201705080825
A2DCEE,39725982,a-n-A-C-F-m,201705071745
ABF826,39693189,a-n-A-C-F-m,201705071710
AA60AF,39716426,a-n-A-C-F-m,201705071725
AA8B40,39696425,a-n-A-C-F-m,201705071710
ICAO-40655D,39778837,a-n-A-C-F,201705072240
ICAO-A64DFA,39779246,a-n-A-C-F-m,201705072245
A6082F,39701918,a-n-A-C-F-m,201705071715
ICAO-40655D,39778822,a-n-A-C-F,201705072240
ICAO-A8AEF3,39772999,a-n-A-C-F-m,201705072015
AD846F,39751561,a-n-A-C-F-m,201705071800
A12BCD,39724853,a-n-A-C-F-m,201705071740
ICAO-A967EB,39785527,a-n-A-C-F-m,201705080630
A96BA2,39690568,a-n-A-C-F-m,201705071710
ICAO-4D2130,39780236,a-n-A-C-F,201705072310
ICAO-4242F4,39789785,a-n-A-C-F,201705080810
A8A3CE,39727200,a-n-A-C-F-m,201705071745
A35AAE,39709979,a-n-A-C-F-m,201705071720
ACC3B4,39804168,a-n-A-C-F-m,201705080850
ICAO-A0F4A2,39728795,a-n-A-C-F-m,201705071745
ICAO-4067F8,39775057,a-n-A-C-F,201705072035
345241,39753941,a-n-A-C-F-m,201705071800
A6082F,39701865,a-n-A-C-F-m,201705071715
ICAO-ABEC03,39786154,a-n-A-C-F-m,201705080640
AD2114,39763584,a-n-A-C-F-m,201705071810
AB7B02,39672579,a-n-A-C-F-m,201705071655
A65527,39704848,a-n-A-C-F-m,201705071720
A9D86C,39714008,a-n-A-C-F-m,201705071725
ABA7B0,39661977,a-n-A-C-F-m,201705071640
A6082F,39696861,a-n-A-C-F-m,201705071715
A6082F,39697957,a-n-A-C-F-m,201705071715
ADE2B8,39793950,a-n-A-C-F-m,201705080845
A80287,39746492,a-n-A-C-F-m,201705071800
42423F,39664066,a-n-A-C-F-m,201705071645
A85119,39805467,a-n-A-C-F-m,201705080850
ICAO-42426C,39779825,a-n-A-C-F,201705072250
AD9712,39703606,a-n-A-C-F-m,201705071720
ICAO-A364EA,39733253,a-n-A-C-F-m,201705071750
ICAO-42426C,39779892,a-n-A-C-F,201705072250
AA8B40,39688847,a-n-A-C-F-m,201705071705
ICAO-4BA893,39782855,a-n-A-C-F,201705080210
A654CB,39727502,a-n-A-C-F-m,201705071745
A71EFA,39676365,a-n-A-C-F-m,201705071655
A85119,39798089,a-n-A-C-F-m,201705080850
ICAO-A8DEE0,39766868,a-n-A-C-F-m,201705071855
ICAO-AAABF6,39719160,a-n-A-C-F-m,201705071730
AD2114,39760782,a-n-A-C-F-m,201705071805
ICAO-A0A8DA,39772859,a-n-A-C-F-m,201705072015
ICAO-AA4195,39780230,a-n-A-C-F-m,201705072310
ICAO-A14BDE,39767016,a-n-A-C-F-m,201705071855
A66E52,39717067,a-n-A-C-F-m,201705071730
A8E813,39805905,a-n-A-C-F-m,201705080850
ICAO-8004DE,39788246,a-n-A-C-F,201705080735
ICAO-AAABF6,39770468,a-n-A-C-F-m,201705071940
AA75EF,39720826,a-n-A-C-F-m,201705071735
ICAO-A542A6,39769016,a-n-A-C-F-m,201705071925
ICAO-A364EA,39785597,a-n-A-C-F-m,201705080635
42423F,39661042,a-n-A-C-F-m,201705071640
ICAO-ABD627,39764374,a-n-A-C-F-m,201705071815
C06A39,39804252,a-n-A-C-F-m,201705080850
ICAO-AB5ED8,39689981,a-n-A-C-F-m,201705071710
AA75EF,39720801,a-n-A-C-F-m,201705071735
A1D10C,39660054,a-n-A-C-F-m,201705071640
A35AAE,39709951,a-n-A-C-F-m,201705071720
A45091,39761357,a-n-A-C-F-m,201705071805
ICAO-A0A7D6,39774211,a-n-A-C-F-m,201705072030
A1AA24,39660657,a-n-A-C-F-m,201705071640
ICAO-A364EA,39731686,a-n-A-C-F-m,201705071750
ICAO-AA6C50,39771650,a-n-A-C-F-m,201705071955
AA600A,39665644,a-n-A-C-F-m,201705071645
ICAO-A6CB48,39704556,a-n-A-C-F-m,201705071720
ICAO-A3612A,39773925,a-n-A-C-F-m,201705072030
A1D10C,39660424,a-n-A-C-F-m,201705071640
ICAO-AA44AC,39768283,a-n-A-C-F-m,201705071910
AD734A,39724597,a-n-A-C-F-m,201705071740
ICAO-4005C1,39774098,a-n-A-C-F,201705072030
ICAO-06A0F9,39789496,a-n-A-C-F,201705080805
A6082F,39702988,a-n-A-C-F-m,201705071715
AA8B40,39696688,a-n-A-C-F-m,201705071715
AABD2B,39701946,a-n-A-C-F-m,201705071715
A2F591,39687219,a-n-A-C-F-m,201705071705
ICAO-47C5CA,39776020,a-n-A-C-F,201705072055
ICAO-A6C6C8,39767046,a-n-A-C-F-m,201705071900
AABD2B,39703594,a-n-A-C-F-m,201705071720
A8E813,39805911,a-n-A-C-F-m,201705080850
AA8B40,39695704,a-n-A-C-F-m,201705071710
ICAO-406891,39778553,a-n-A-C-F,201705072230
AD8C4C,39760603,a-n-A-C-F-m,201705071805
A63665,39682634,a-n-A-C-F-m,201705071700
A84D62,39750588,a-n-A-C-F-m,201705071800
ICAO-A6FF58,39791276,a-n-A-C-F-s,201705080835
ICAO-A0012F,39770713,a-n-A-C-F-m,201705071945
A45091,39759056,a-n-A-C-F-m,201705071805
ICAO-AA6C50,39771790,a-n-A-C-F-m,201705071955
A38E11,39691693,a-n-A-C-F-m,201705071710
AD8C4C,39761687,a-n-A-C-F-m,201705071805
A45091,39762743,a-n-A-C-F-m,201705071810
AB62F8,39796936,a-n-A-C-F-m,201705080845
AA7C64,39720594,a-n-A-C-F-m,201705071735
AA6F46,39714850,a-n-A-C-F-m,201705071725
ICAO-A3612A,39765972,a-n-A-C-F-m,201705071840
ICAO-A46CE1,39657324,a-n-A-C-F-m,201705071635
A45091,39755838,a-n-A-C-F-m,201705071805
ICAO-ACEA99,39665548,a-n-A-C-F-m,201705071645
ABA7B0,39668948,a-n-A-C-F-m,201705071650
ACCA88,39794424,a-n-A-C-F-m,201705080845
A6A7DC,39662032,a-n-A-C-F-m,201705071640
A8C802,39667560,a-n-A-C-F-m,201705071650
ICAO-A845F4,39791916,a-n-A-C-F-m,201705080840
345241,39763540,a-n-A-C-F-m,201705071810
ICAO-406B12,39777142,a-n-A-C-F,201705072140
A63665,39683846,a-n-A-C-F-m,201705071705
A8E813,39808628,a-n-A-C-F-m,201705080850
C06A39,39685978,a-n-A-C-F-m,201705071705
A4337C,39739928,a-n-A-C-F-m,201705071755
A96BA2,39691589,a-n-A-C-F-m,201705071710
AA60AF,39716966,a-n-A-C-F-m,201705071730
AB7B02,39668875,a-n-A-C-F-m,201705071650
ICAO-AA931D,39716406,a-n-A-C-F-m,201705071725
A1AA24,39657465,a-n-A-C-F-m,201705071635
345241,39759399,a-n-A-C-F-m,201705071805
AA75EF,39723904,a-n-A-C-F-m,201705071740
A38E11,39687310,a-n-A-C-F-m,201705071705
A8A3CE,39729760,a-n-A-C-F-m,201705071750
A2F591,39691140,a-n-A-C-F-m,201705071710
AB23B5,39713444,a-n-A-C-F-m,201705071725
A33ECC,39802254,a-n-A-C-F-m,201705080850
A50CB7,39762825,a-n-A-C-F-m,201705071810
A2DCEE,39723371,a-n-A-C-F-m,201705071740
A2F591,39684225,a-n-A-C-F-m,201705071705
A96BA2,39696879,a-n-A-C-F-m,201705071715
AB00CE,39657345,a-n-A-C-F-m,201705071635
A48681,39691430,a-n-A-C-F-m,201705071710
ICAO-A76F66,39767867,a-n-A-C-F-m,201705071905
ABA7B0,39664893,a-n-A-C-F-m,201705071645
A3EE1F,39657237,a-n-A-C-F-m,201705071635
A96BA2,39688488,a-n-A-C-F-m,201705071705
ICAO-479089,39782150,a-n-A-C-F,201705080020
ACC3B4,39792535,a-n-A-C-F-m,201705080845
ICAO-3C6561,39780974,a-n-A-C-F,201705072340
ICAO-A1C9CD,39768423,a-n-A-C-F-m,201705071910
ICAO-A923EF,39774776,a-n-A-C-F-m,201705072035
A43EA6,39683788,a-n-A-C-F-m,201705071705
A6A7DC,39659888,a-n-A-C-F-m,201705071640
AA56B6,39713548,a-n-A-C-F-m,201705071725
ACCA88,39794115,a-n-A-C-F-m,201705080845
ICAO-A64DFA,39779179,a-n-A-C-F-m,201705072245
A66E52,39716498,a-n-A-C-F-m,201705071725
A12BCD,39729481,a-n-A-C-F-m,201705071750
42423F,39663370,a-n-A-C-F-m,201705071645
ICAO-A18403,39766626,a-n-A-C-F-m,201705071855
ICAO-400580,39778718,a-n-A-C-F,201705072235
42423F,39663751,a-n-A-C-F-m,201705071645
A45091,39763351,a-n-A-C-F-m,201705071810
ICAO-AB355C,39791426,a-n-A-C-F-m,201705080840
ICAO-4005C1,39774155,a-n-A-C-F,201705072030
C0193B,39728644,a-n-A-C-F-m,201705071745
ICAO-34520B,39722266,a-n-A-C-F,201705071735
A1AA24,39661482,a-n-A-C-F-m,201705071640
ICAO-A46CE1,39774315,a-n-A-C-F-m,201705072035
C0193B,39729605,a-n-A-C-F-m,201705071750
A3FF61,39730512,a-n-A-C-F-m,201705071750
C0193B,39727493,a-n-A-C-F-m,201705071745
ICAO-3C6518,39776521,a-n-A-C-F,201705072120
A3FF61,39732308,a-n-A-C-F-m,201705071750
AA600A,39666164,a-n-A-C-F-m,201705071645
AA7E7C,39674871,a-n-A-C-F-m,201705071655
AB23B5,39710946,a-n-A-C-F-m,201705071725
3C64EC,39720395,a-n-A-C-F-m,201705071735
ABF826,39699008,a-n-A-C-F-m,201705071715
AD8836,39681635,a-n-A-C-F-m,201705071700
A654CB,39730195,a-n-A-C-F-m,201705071750
ICAO-4006AF,39809348,a-n-A-C-F,201705080850
A8913B,39697361,a-n-A-C-F-m,201705071715
ICAO-A0F828,39780542,a-n-A-C-F-m,201705072320
ABD19E,39657540,a-n-A-C-F-m,201705071635
A8913B,39700600,a-n-A-C-F-m,201705071715
A8913B,39699222,a-n-A-C-F-m,201705071715
ICAO-AA4548,39768706,a-n-A-C-F-m,201705071915
A85119,39797627,a-n-A-C-F-m,201705080850
ICAO-40058A,39767517,a-n-A-C-F,201705071900
ICAO-A2A77B,39787451,a-n-A-C-F-m,201705080720
AB7B02,39668741,a-n-A-C-F-m,201705071650
ICAO-AB6800,39788099,a-n-A-C-F-m,201705080730
ICAO-A880FF,39765394,a-n-A-C-F-m,201705071825
AA600A,39666741,a-n-A-C-F-m,201705071650
ICAO-34520B,39722726,a-n-A-C-F,201705071740
345241,39762102,a-n-A-C-F-m,201705071805
AB5BF0,39727804,a-n-A-C-F-m,201705071745
ICAO-AAABF6,39771086,a-n-A-C-F-m,201705071950
AD734A,39721873,a-n-A-C-F-m,201705071735
A8C802,39674687,a-n-A-C-F-m,201705071655
ABD19E,39659900,a-n-A-C-F-m,201705071640
AB7B02,39666642,a-n-A-C-F-m,201705071650
A654CB,39728269,a-n-A-C-F-m,201705071745
ICAO-AD2445,39772326,a-n-A-C-F-m,201705072010
A3FF61,39737404,a-n-A-C-F-m,201705071755
A66E52,39720374,a-n-A-C-F-m,201705071735
A35AAE,39717227,a-n-A-C-F-m,201705071730
ACBF63,39794875,a-n-A-C-F-m,201705080845
A71EFA,39672796,a-n-A-C-F-m,201705071655
A1D10C,39661953,a-n-A-C-F-m,201705071640
A0DDFB,39757857,a-n-A-C-F-m,201705071805
ICAO-AB856C,39769056,a-n-A-C-F-m,201705071925
AA60AF,39716531,a-n-A-C-F-m,201705071725
ICAO-4BA893,39767907,a-n-A-C-F,201705071905
ICAO-A845F4,39791912,a-n-A-C-F-m,201705080840
AD9B28,39691757,a-n-A-C-F-m,201705071710
A63665,39684132,a-n-A-C-F-m,201705071705
ICAO-ABA324,39772209,a-n-A-C-F-m,201705072010
3C64EC,39719854,a-n-A-C-F-m,201705071730
ICAO-A24CE0,39717566,a-n-A-C-F-m,201705071730
ICAO-4CC27F,39764223,a-n-A-C-F,201705071815
AB23B5,39716086,a-n-A-C-F-m,201705071725
A1D10C,39660584,a-n-A-C-F-m,201705071640
AA75EF,39721047,a-n-A-C-F-m,201705071735
A4337C,39739172,a-n-A-C-F-m,201705071755
3C64EC,39721213,a-n-A-C-F-m,201705071735
ICAO-40073F,39769325,a-n-A-C-F,201705071930
C0193B,39734184,a-n-A-C-F-m,201705071750
ICAO-ABE65A,39785341,a-n-A-C-F-m,201705080630
ICAO-A6CB48,39703131,a-n-A-C-F-m,201705071715
42423F,39660215,a-n-A-C-F-m,201705071640
A12BCD,39725602,a-n-A-C-F-m,201705071745
A791C0,39756637,a-n-A-C-F-m,201705071805
ABF826,39693888,a-n-A-C-F-m,201705071710
AA8B40,39692651,a-n-A-C-F-m,201705071710
A6A7DC,39659806,a-n-A-C-F-m,201705071640
AD734A,39724009,a-n-A-C-F-m,201705071740
ICAO-3C4AA6,39783143,a-n-A-C-F,201705080335
3C64EC,39721053,a-n-A-C-F-m,201705071735
A66E52,39718665,a-n-A-C-F-m,201705071730
ICAO-4BA893,39782893,a-n-A-C-F,201705080210
AD9712,39707200,a-n-A-C-F-m,201705071720
A84D62,39763155,a-n-A-C-F-m,201705071810
ICAO-A0B550,39784858,a-n-A-C-F-m,201705080615
A96BA2,39693527,a-n-A-C-F-m,201705071710
ICAO-A0F828,39780556,a-n-A-C-F-m,201705072320
AA75EF,39720963,a-n-A-C-F-m,201705071735
AD8BED,39734014,a-n-A-C-F-m,201705071750
AA60AF,39703802,a-n-A-C-F-m,201705071720
A6A7DC,39656893,a-n-A-C-F-m,201705071635
AD734A,39725315,a-n-A-C-F-m,201705071745
ICAO-ADC2A7,39660372,a-n-A-C-F-m,201705071640
AA7C64,39720287,a-n-A-C-F-m,201705071735
A2DCEE,39723068,a-n-A-C-F-m,201705071740
A4337C,39733332,a-n-A-C-F-m,201705071750
A35AAE,39714188,a-n-A-C-F-m,201705071725
A2FCFF,39726253,a-n-A-C-F-m,201705071745
ICAO-503DAF,39766356,a-n-A-C-F,201705071850
C0410E,39731735,a-n-A-C-F-m,201705071750
AA600A,39665491,a-n-A-C-F-m,201705071645
C0193B,39735933,a-n-A-C-F-m,201705071755
A80287,39758095,a-n-A-C-F-m,201705071805
ICAO-AAC850,39766388,a-n-A-C-F-m,201705071850
3C64EC,39720784,a-n-A-C-F-m,201705071735
C06A39,39796520,a-n-A-C-F-m,201705080845
AA75EF,39719462,a-n-A-C-F-m,201705071730
AA600A,39666149,a-n-A-C-F-m,201705071645
C06A39,39686521,a-n-A-C-F-m,201705071705
AD9712,39700356,a-n-A-C-F-m,201705071715
ICAO-400580,39778664,a-n-A-C-F,201705072230
A63665,39683171,a-n-A-C-F-m,201705071700
ICAO-A6FF58,39790908,a-n-A-C-F-s,201705080835
AA6F46,39708981,a-n-A-C-F-m,201705071720
3C64EC,39722406,a-n-A-C-F-m,201705071740
A8913B,39703073,a-n-A-C-F-m,201705071715
AA6F46,39704054,a-n-A-C-F-m,201705071720
A85119,39807746,a-n-A-C-F-m,201705080850
A0DDFB,39757464,a-n-A-C-F-m,201705071805
AA600A,39663664,a-n-A-C-F-m,201705071645
ICAO-AC82F8,39783788,a-n-A-C-F-m,201705080540
ICAO-A845F4,39792007,a-n-A-C-F-m,201705080840
ABD19E,39660985,a-n-A-C-F-m,201705071640
ABE42C,39677710,a-n-A-C-F-m,201705071655
AA7C64,39716934,a-n-A-C-F-m,201705071730
ABA7B0,39661800,a-n-A-C-F-m,201705071640
ICAO-47C5C9,39768995,a-n-A-C-F,201705071925
A35AAE,39714559,a-n-A-C-F-m,201705071725
AD734A,39722928,a-n-A-C-F-m,201705071740
3C7065,39793237,a-n-A-C-F-m,201705080845
A45091,39759068,a-n-A-C-F-m,201705071805
AA75EF,39719916,a-n-A-C-F-m,201705071730
A2DCEE,39724645,a-n-A-C-F-m,201705071740
A9D86C,39710027,a-n-A-C-F-m,201705071720
3C64EC,39722447,a-n-A-C-F-m,201705071740
A0DDFB,39750503,a-n-A-C-F-m,201705071800
A8913B,39699126,a-n-A-C-F-m,201705071715
A66E52,39719935,a-n-A-C-F-m,201705071730
AB7B02,39666670,a-n-A-C-F-m,201705071650
A0DDFB,39755021,a-n-A-C-F-m,201705071800
E80244,39680749,a-n-A-C-F-m,201705071700
42423F,39659784,a-n-A-C-F-m,201705071640
3C64EC,39719419,a-n-A-C-F-m,201705071730
A63665,39683462,a-n-A-C-F-m,201705071700
ICAO-A75AC7,39790308,a-n-A-C-F-m,201705080820
AA60AF,39718161,a-n-A-C-F-m,201705071730
ICAO-ADA5EE,39770684,a-n-A-C-F-m,201705071945
AA8B40,39693411,a-n-A-C-F-m,201705071710
AA56B6,39707539,a-n-A-C-F-m,201705071720
ICAO-A0F828,39780435,a-n-A-C-F-m,201705072315
ICAO-A967EB,39785505,a-n-A-C-F-m,201705080630
ABD19E,39658833,a-n-A-C-F-m,201705071640
ICAO-A98BCA,39686147,a-n-A-C-F-m,201705071705
A66E52,39716712,a-n-A-C-F-m,201705071730
A0DDFB,39755861,a-n-A-C-F-m,201705071805
A8913B,39699426,a-n-A-C-F-m,201705071715
A8C802,39670972,a-n-A-C-F-m,201705071650
A84D62,39763198,a-n-A-C-F-m,201705071810
A3EE1F,39656979,a-n-A-C-F-m,201705071635
A9C5C5,39799065,a-n-A-C-F-m,201705080850
A3FF61,39732242,a-n-A-C-F-m,201705071750
A6A7DC,39661253,a-n-A-C-F-m,201705071640
AA75EF,39721351,a-n-A-C-F-m,201705071735
AA7C64,39719726,a-n-A-C-F-m,201705071730
ICAO-A4FDDB,39785619,a-n-A-C-F-m,201705080635
3C7065,39801516,a-n-A-C-F-m,201705080850
AA7E7C,39674465,a-n-A-C-F-m,201705071655
A33ECC,39803679,a-n-A-C-F-m,201705080850
A654CB,39727319,a-n-A-C-F-m,201705071745
ICAO-A46CE1,39774166,a-n-A-C-F-m,201705072030
AA7C64,39717083,a-n-A-C-F-m,201705071730
ABE42C,39674359,a-n-A-C-F-m,201705071655
A2F591,39686445,a-n-A-C-F-m,201705071705
ICAO-A14BDE,39790640,a-n-A-C-F-m,201705080830
AA7C64,39718611,a-n-A-C-F-m,201705071730
A63665,39676957,a-n-A-C-F-m,201705071655
C01EF7,39759969,a-n-A-C-F-m,201705071805
A50CB7,39763503,a-n-A-C-F-m,201705071810
A654CB,39731124,a-n-A-C-F-m,201705071750
A0EFF1,39739794,a-n-A-C-F-m,201705071755
A1AA24,39661369,a-n-A-C-F-m,201705071640
ICAO-AA2BC5,39784377,a-n-A-C-F-m,201705080555
42423F,39663167,a-n-A-C-F-m,201705071645
ABD19E,39660604,a-n-A-C-F-m,201705071640
A8A3CE,39729779,a-n-A-C-F-m,201705071750
A1AA24,39658371,a-n-A-C-F-m,201705071635
C0193B,39731065,a-n-A-C-F-m,201705071750
A8A3CE,39733938,a-n-A-C-F-m,201705071750
ICAO-06A0F9,39789452,a-n-A-C-F,201705080805
345241,39763572,a-n-A-C-F-m,201705071810
A8A3CE,39727289,a-n-A-C-F-m,201705071745
A96BA2,39692293,a-n-A-C-F-m,201705071710
AB4BA6,39694093,a-n-A-C-F-m,201705071710
A66E52,39716229,a-n-A-C-F-m,201705071725
ICAO-A8AEF3,39772610,a-n-A-C-F-m,201705072015
ICAO-A8B760,39771911,a-n-A-C-F-m,201705072000
ABA7B0,39668157,a-n-A-C-F-m,201705071650
AB00CE,39658959,a-n-A-C-F-m,201705071640
A2DCEE,39725135,a-n-A-C-F-m,201705071740
ICAO-4005BA,39781178,a-n-A-C-F,201705072340
A12BCD,39725551,a-n-A-C-F-m,201705071745
A6A7DC,39661461,a-n-A-C-F-m,201705071640
A9C5C5,39806234,a-n-A-C-F-m,201705080850
A96BA2,39691505,a-n-A-C-F-m,201705071710
A4337C,39739957,a-n-A-C-F-m,201705071755
ICAO-A0F4A2,39728413,a-n-A-C-F-m,201705071745
AA7C64,39720459,a-n-A-C-F-m,201705071735
A43EA6,39688125,a-n-A-C-F-m,201705071705
A8A3CE,39730653,a-n-A-C-F-m,201705071750
A4337C,39732423,a-n-A-C-F-m,201705071750
A4337C,39734859,a-n-A-C-F-m,201705071755
3C7065,39805619,a-n-A-C-F-m,201705080850
AD8C4C,39756173,a-n-A-C-F-m,201705071805
A66E52,39718278,a-n-A-C-F-m,201705071730
A35AAE,39716274,a-n-A-C-F-m,201705071725
A2DCEE,39725822,a-n-A-C-F-m,201705071745
ICAO-896185,39772985,a-n-A-C-F,201705072015
ICAO-4006C1,39765190,a-n-A-C-F,201705071820
AABD2B,39693880,a-n-A-C-F-m,201705071710
ABA7B0,39665018,a-n-A-C-F-m,201705071645
3C7065,39795198,a-n-A-C-F-m,201705080845
AAF183,39686475,a-n-A-C-F-m,201705071705
A6A7DC,39658070,a-n-A-C-F-m,201705071635
AB4FD4,39662673,a-n-A-C-F-m,201705071645
345241,39761625,a-n-A-C-F-m,201705071805
A84D62,39759518,a-n-A-C-F-m,201705071805
AA600A,39665930,a-n-A-C-F-m,201705071645
A38E11,39688052,a-n-A-C-F-m,201705071705
ICAO-4006C1,39779955,a-n-A-C-F,201705072300
AA75EF,39724007,a-n-A-C-F-m,201705071740
ACC3B4,39797771,a-n-A-C-F-m,201705080850
ABE42C,39670773,a-n-A-C-F-m,201705071650
ICAO-A8B9B3,39776934,a-n-A-C-F-m,201705072135
AA7E7C,39679908,a-n-A-C-F-m,201705071700
ABD19E,39659651,a-n-A-C-F-m,201705071640
ICAO-398904,39771711,a-n-A-C-F,201705071955
C06A39,39683098,a-n-A-C-F-m,201705071700
AB7B02,39668586,a-n-A-C-F-m,201705071650
AAF183,39687547,a-n-A-C-F-m,201705071705
AD734A,39726132,a-n-A-C-F-m,201705071745
3C7065,39805337,a-n-A-C-F-m,201705080850
ICAO-AC67F2,39766206,a-n-A-C-F-m,201705071845
ICAO-3C6561,39780927,a-n-A-C-F,201705072340
A84D62,39754393,a-n-A-C-F-m,201705071800
AD8BED,39734528,a-n-A-C-F-m,201705071750
A262A9,39674670,a-n-A-C-F-m,201705071655
A87904,39698804,a-n-A-C-F-m,201705071715
ICAO-4B1884,39769458,a-n-A-C-F,201705071930
ICAO-A967EB,39785374,a-n-A-C-F-m,201705080630
ICAO-A880FF,39765484,a-n-A-C-F-m,201705071830
ABF17F,39793522,a-n-A-C-F-m,201705080845
ICAO-AD6C3B,39765267,a-n-A-C-F-m,201705071825
A85119,39806746,a-n-A-C-F-m,201705080850
ICAO-A845F4,39792143,a-n-A-C-F-m,201705080845
ICAO-4BA893,39782881,a-n-A-C-F,201705080210
AB7B02,39667613,a-n-A-C-F-m,201705071650
A1AA24,39657853,a-n-A-C-F-m,201705071635
A791C0,39755691,a-n-A-C-F-m,201705071805
ICAO-4CA74E,39702166,a-n-A-C-F,201705071715
ICAO-A3C3E0,39776092,a-n-A-C-F-m,201705072055
A8299A,39669386,a-n-A-C-F-m,201705071650
3C64EC,39720593,a-n-A-C-F-m,201705071735
ICAO-4B1884,39779723,a-n-A-C-F,201705072250
A4337C,39733746,a-n-A-C-F-m,201705071750
AD9712,39704099,a-n-A-C-F-m,201705071720
ICAO-479A4D,39767574,a-n-A-C-F,201705071905
42423F,39666427,a-n-A-C-F-m,201705071650
A654CB,39730061,a-n-A-C-F-m,201705071750
A8E813,39805880,a-n-A-C-F-m,201705080850
ABA7B0,39663242,a-n-A-C-F-m,201705071645
AA8B40,39696130,a-n-A-C-F-m,201705071710
A2DCEE,39725416,a-n-A-C-F-m,201705071745
A63665,39682254,a-n-A-C-F-m,201705071700
AB7B02,39665343,a-n-A-C-F-m,201705071645
A96BA2,39690366,a-n-A-C-F-m,201705071710
A8A3CE,39730368,a-n-A-C-F-m,201705071750
ICAO-A0A7D6,39774421,a-n-A-C-F-m,201705072035
ICAO-A75AC7,39790353,a-n-A-C-F-m,201705080825
ICAO-A372A4,39775478,a-n-A-C-F-m,201705072045
ICAO-A6FF58,39791007,a-n-A-C-F-s,201705080835
A2DCEE,39725210,a-n-A-C-F-m,201705071740
ICAO-4D20B7,39771154,a-n-A-C-F,201705071950
ICAO-4843F3,39764706,a-n-A-C-F,201705071815
A71EFA,39676458,a-n-A-C-F-m,201705071655
AB7B02,39669197,a-n-A-C-F-m,201705071650
ICAO-A2A77B,39787453,a-n-A-C-F-m,201705080720
A1AA24,39658847,a-n-A-C-F-m,201705071640
AB4BA6,39688993,a-n-A-C-F-m,201705071705
ICAO-AABA9A,39774450,a-n-A-C-F-m,201705072035
AC71DD,39761379,a-n-A-C-F-m,201705071805
A6082F,39696156,a-n-A-C-F-m,201705071710
A1AA24,39661115,a-n-A-C-F-m,201705071640
A0DDFB,39753505,a-n-A-C-F-m,201705071800
ICAO-AA2BC5,39784428,a-n-A-C-F-m,201705080555
A1AA24,39658492,a-n-A-C-F-m,201705071635
A63665,39682353,a-n-A-C-F-m,201705071700
AD734A,39724070,a-n-A-C-F-m,201705071740
A2F591,39687072,a-n-A-C-F-m,201705071705
A262A9,39673949,a-n-A-C-F-m,201705071655
AB4BA6,39694416,a-n-A-C-F-m,201705071710
ICAO-ACD5AD,39750282,a-n-A-C-F-m,201705071800
C0193B,39730093,a-n-A-C-F-m,201705071750
ICAO-A923EF,39774692,a-n-A-C-F-m,201705072035
AD9712,39705553,a-n-A-C-F-m,201705071720
