name,id,cot_type,servertime
A583F5,39659470,a-n-A-C-F-m,201705071640
A98ED9,39719274,a-n-A-C-F-m,201705071730
A98ED9,39714422,a-n-A-C-F-m,201705071725
A98ED9,39716301,a-n-A-C-F-m,201705071725
ICAO-4006AE,39777337,a-n-A-C-F,201705072150
A98ED9,39716277,a-n-A-C-F-m,201705071725
ICAO-ABDCBE,39770030,a-n-A-C-F-m,201705071935
ICAO-A4DAD4,39775742,a-n-A-C-F-m,201705072045
A9B85B,39727555,a-n-A-C-F-m,201705071745
A98ED9,39711354,a-n-A-C-F-m,201705071725
A9B85B,39724926,a-n-A-C-F-m,201705071740
AACF19,39756145,a-n-A-C-F-m,201705071805
A7FED0,39705018,a-n-A-C-F-m,201705071720
A7FED0,39699194,a-n-A-C-F-m,201705071715
A836FB,39673925,a-n-A-C-F-m,201705071655
A7FED0,39703256,a-n-A-C-F-m,201705071715
AACF19,39760754,a-n-A-C-F-m,201705071805
A7FED0,39707010,a-n-A-C-F-m,201705071720
A836FB,39679970,a-n-A-C-F-m,201705071700
A9B85B,39726988,a-n-A-C-F-m,201705071745
A836FB,39672628,a-n-A-C-F-m,201705071655
ICAO-3C650B,39767051,a-n-A-C-F,201705071900
AACF19,39746421,a-n-A-C-F-m,201705071800
A9B85B,39728543,a-n-A-C-F-m,201705071745
AACF19,39746633,a-n-A-C-F-m,201705071800
A836FB,39682344,a-n-A-C-F-m,201705071700
A9B85B,39722015,a-n-A-C-F-m,201705071735
A9B85B,39724563,a-n-A-C-F-m,201705071740
AACF19,39751701,a-n-A-C-F-m,201705071800
A7FED0,39696453,a-n-A-C-F-m,201705071710
A7FED0,39700322,a-n-A-C-F-m,201705071715
A836FB,39683437,a-n-A-C-F-m,201705071700
ICAO-47C5C7,39781447,a-n-A-C-F,201705072345
A7FED0,39704375,a-n-A-C-F-m,201705071720
AACF19,39743852,a-n-A-C-F-m,201705071800
AACF19,39755225,a-n-A-C-F-m,201705071800
A9B85B,39724321,a-n-A-C-F-m,201705071740
A583F5,39661279,a-n-A-C-F-m,201705071640
A836FB,39675542,a-n-A-C-F-m,201705071655
AACF19,39742560,a-n-A-C-F-m,201705071755
AACF19,39755185,a-n-A-C-F-m,201705071800
A7FED0,39706824,a-n-A-C-F-m,201705071720
A836FB,39680099,a-n-A-C-F-m,201705071700
ICAO-4006AE,39777523,a-n-A-C-F,201705072150
ICAO-A98539,39768177,a-n-A-C-F-m,201705071910
A836FB,39682650,a-n-A-C-F-m,201705071700
A9B85B,39721687,a-n-A-C-F-m,201705071735
A836FB,39684453,a-n-A-C-F-m,201705071705
ICAO-47C5C7,39781534,a-n-A-C-F,201705072345
A9B85B,39721917,a-n-A-C-F-m,201705071735
A836FB,39682062,a-n-A-C-F-m,201705071700
A98ED9,39713458,a-n-A-C-F-m,201705071725
A98ED9,39718511,a-n-A-C-F-m,201705071730
A9B85B,39725734,a-n-A-C-F-m,201705071745
A7FED0,39700696,a-n-A-C-F-m,201705071715
ICAO-ABDCBE,39769864,a-n-A-C-F-m,201705071935
AACF19,39741646,a-n-A-C-F-m,201705071755
A7FED0,39701123,a-n-A-C-F-m,201705071715
A836FB,39679426,a-n-A-C-F-m,201705071700
A98ED9,39716386,a-n-A-C-F-m,201705071725
ICAO-A4DAD4,39775717,a-n-A-C-F-m,201705072045
A836FB,39685175,a-n-A-C-F-m,201705071705
A98ED9,39716078,a-n-A-C-F-m,201705071725
ICAO-4006AE,39777366,a-n-A-C-F,201705072150
A9B85B,39727038,a-n-A-C-F-m,201705071745
A98ED9,39709774,a-n-A-C-F-m,201705071720
A7FED0,39703350,a-n-A-C-F-m,201705071715
ICAO-AC3DD5,39778135,a-n-A-C-F-m,201705072225
A9B85B,39723183,a-n-A-C-F-m,201705071740
A7FED0,39708741,a-n-A-C-F-m,201705071720
A9B85B,39721733,a-n-A-C-F-m,201705071735
3965A6,39735187,a-n-A-C-F-m,201705071755
ICAO-A4DAD4,39775668,a-n-A-C-F-m,201705072045
A98ED9,39716718,a-n-A-C-F-m,201705071730
AACF19,39754017,a-n-A-C-F-m,201705071800
AACF19,39757089,a-n-A-C-F-m,201705071805
A9B85B,39724454,a-n-A-C-F-m,201705071740
ICAO-A4DAD4,39775608,a-n-A-C-F-m,201705072045
AACF19,39757186,a-n-A-C-F-m,201705071805
A9B85B,39726877,a-n-A-C-F-m,201705071745
A9B85B,39722321,a-n-A-C-F-m,201705071735
A98ED9,39715666,a-n-A-C-F-m,201705071725
AACF19,39757855,a-n-A-C-F-m,201705071805
A7FED0,39702121,a-n-A-C-F-m,201705071715
A9B85B,39726779,a-n-A-C-F-m,201705071745
A9B85B,39727526,a-n-A-C-F-m,201705071745
A836FB,39673538,a-n-A-C-F-m,201705071655
A836FB,39671839,a-n-A-C-F-m,201705071655
A583F5,39658644,a-n-A-C-F-m,201705071640
A836FB,39679253,a-n-A-C-F-m,201705071700
A7FED0,39701555,a-n-A-C-F-m,201705071715
A836FB,39681251,a-n-A-C-F-m,201705071700
A9B85B,39723039,a-n-A-C-F-m,201705071740
ICAO-A98539,39768365,a-n-A-C-F-m,201705071910
A98ED9,39718107,a-n-A-C-F-m,201705071730
A9B85B,39727070,a-n-A-C-F-m,201705071745
ICAO-AC3DD5,39778208,a-n-A-C-F-m,201705072225
A7FED0,39698708,a-n-A-C-F-m,201705071715
A836FB,39683533,a-n-A-C-F-m,201705071700
AACF19,39747466,a-n-A-C-F-m,201705071800
ICAO-ABDCBE,39769641,a-n-A-C-F-m,201705071930
A836FB,39682070,a-n-A-C-F-m,201705071700
A9B85B,39725637,a-n-A-C-F-m,201705071745
ICAO-4006AC,39778281,a-n-A-C-F,201705072225
A7FED0,39703731,a-n-A-C-F-m,201705071720
ICAO-3C650B,39767072,a-n-A-C-F,201705071900
AACF19,39755095,a-n-A-C-F-m,201705071800
A9B85B,39725146,a-n-A-C-F-m,201705071740
A7FED0,39700229,a-n-A-C-F-m,201705071715
A98ED9,39710217,a-n-A-C-F-m,201705071720
A836FB,39681167,a-n-A-C-F-m,201705071700
A7FED0,39708224,a-n-A-C-F-m,201705071720
A836FB,39683389,a-n-A-C-F-m,201705071700
A98ED9,39717727,a-n-A-C-F-m,201705071730
A836FB,39682793,a-n-A-C-F-m,201705071700
A9B85B,39725703,a-n-A-C-F-m,201705071745
ICAO-4006AC,39778351,a-n-A-C-F,201705072230
AACF19,39746201,a-n-A-C-F-m,201705071800
AACF19,39760594,a-n-A-C-F-m,201705071805
ICAO-A98539,39768285,a-n-A-C-F-m,201705071910
A836FB,39678444,a-n-A-C-F-m,201705071700
ICAO-4005C0,39782064,a-n-A-C-F,201705080020
A7FED0,39702002,a-n-A-C-F-m,201705071715
A7FED0,39703841,a-n-A-C-F-m,201705071720
A98ED9,39710385,a-n-A-C-F-m,201705071725
A98ED9,39718055,a-n-A-C-F-m,201705071730
AACF19,39738925,a-n-A-C-F-m,201705071755
A98ED9,39717012,a-n-A-C-F-m,201705071730
A836FB,39679598,a-n-A-C-F-m,201705071700
A98ED9,39716950,a-n-A-C-F-m,201705071730
AACF19,39755233,a-n-A-C-F-m,201705071800
A836FB,39678330,a-n-A-C-F-m,201705071700
A836FB,39683469,a-n-A-C-F-m,201705071700
A7FED0,39706341,a-n-A-C-F-m,201705071720
AACF19,39760693,a-n-A-C-F-m,201705071805
A9B85B,39726395,a-n-A-C-F-m,201705071745
A98ED9,39712694,a-n-A-C-F-m,201705071725
A98ED9,39715220,a-n-A-C-F-m,201705071725
A7FED0,39700700,a-n-A-C-F-m,201705071715
A7FED0,39704957,a-n-A-C-F-m,201705071720
A9B85B,39725802,a-n-A-C-F-m,201705071745
A98ED9,39715854,a-n-A-C-F-m,201705071725
A9B85B,39723698,a-n-A-C-F-m,201705071740
A7FED0,39700980,a-n-A-C-F-m,201705071715
A7FED0,39707675,a-n-A-C-F-m,201705071720
A836FB,39680912,a-n-A-C-F-m,201705071700
A7FED0,39701430,a-n-A-C-F-m,201705071715
A9B85B,39721838,a-n-A-C-F-m,201705071735
ICAO-A8C4D8,39777295,a-n-A-C-F-m,201705072145
A98ED9,39712257,a-n-A-C-F-m,201705071725
A836FB,39685448,a-n-A-C-F-m,201705071705
AACF19,39754614,a-n-A-C-F-m,201705071800
A98ED9,39713935,a-n-A-C-F-m,201705071725
A9B85B,39726695,a-n-A-C-F-m,201705071745
A9B85B,39726665,a-n-A-C-F-m,201705071745
A9B85B,39724531,a-n-A-C-F-m,201705071740
A9B85B,39726999,a-n-A-C-F-m,201705071745
3965A6,39734849,a-n-A-C-F-m,201705071755
A98ED9,39716162,a-n-A-C-F-m,201705071725
AACF19,39740177,a-n-A-C-F-m,201705071755
ICAO-ABDCBE,39769708,a-n-A-C-F-m,201705071935
A98ED9,39711451,a-n-A-C-F-m,201705071725
A583F5,39659142,a-n-A-C-F-m,201705071640
A7FED0,39705058,a-n-A-C-F-m,201705071720
A836FB,39684565,a-n-A-C-F-m,201705071705
ICAO-ABDCBE,39769800,a-n-A-C-F-m,201705071935
AACF19,39742435,a-n-A-C-F-m,201705071755
AACF19,39755886,a-n-A-C-F-m,201705071805
A836FB,39684897,a-n-A-C-F-m,201705071705
ICAO-A4DAD4,39775515,a-n-A-C-F-m,201705072045
A98ED9,39717123,a-n-A-C-F-m,201705071730
A7FED0,39705064,a-n-A-C-F-m,201705071720
A98ED9,39715117,a-n-A-C-F-m,201705071725
A7FED0,39706809,a-n-A-C-F-m,201705071720
A9B85B,39725085,a-n-A-C-F-m,201705071740
AACF19,39737211,a-n-A-C-F-m,201705071755
A9B85B,39725308,a-n-A-C-F-m,201705071745
A7FED0,39698850,a-n-A-C-F-m,201705071715
A7FED0,39702748,a-n-A-C-F-m,201705071715
A836FB,39679789,a-n-A-C-F-m,201705071700
AACF19,39740194,a-n-A-C-F-m,201705071755
AACF19,39760688,a-n-A-C-F-m,201705071805
A836FB,39673621,a-n-A-C-F-m,201705071655
3965A6,39734903,a-n-A-C-F-m,201705071755
A7FED0,39699062,a-n-A-C-F-m,201705071715
A98ED9,39717578,a-n-A-C-F-m,201705071730
A836FB,39674875,a-n-A-C-F-m,201705071655
A7FED0,39699334,a-n-A-C-F-m,201705071715
AACF19,39739107,a-n-A-C-F-m,201705071755
A7FED0,39702374,a-n-A-C-F-m,201705071715
ICAO-A98539,39768469,a-n-A-C-F-m,201705071910
A836FB,39676915,a-n-A-C-F-m,201705071655
A7FED0,39707472,a-n-A-C-F-m,201705071720
A98ED9,39716154,a-n-A-C-F-m,201705071725
A7FED0,39707650,a-n-A-C-F-m,201705071720
AACF19,39739247,a-n-A-C-F-m,201705071755
ICAO-47C5C7,39766375,a-n-A-C-F,201705071850
AACF19,39751434,a-n-A-C-F-m,201705071800
A836FB,39678177,a-n-A-C-F-m,201705071655
A583F5,39661759,a-n-A-C-F-m,201705071640
A7FED0,39699440,a-n-A-C-F-m,201705071715
ICAO-A4DAD4,39775749,a-n-A-C-F-m,201705072045
A98ED9,39709112,a-n-A-C-F-m,201705071720
A836FB,39678340,a-n-A-C-F-m,201705071700
ICAO-4005C0,39782111,a-n-A-C-F,201705080020
A7FED0,39697894,a-n-A-C-F-m,201705071715
A836FB,39671405,a-n-A-C-F-m,201705071655
A9B85B,39722261,a-n-A-C-F-m,201705071735
AACF19,39746477,a-n-A-C-F-m,201705071800
A9B85B,39726639,a-n-A-C-F-m,201705071745
A98ED9,39710013,a-n-A-C-F-m,201705071720
A98ED9,39716591,a-n-A-C-F-m,201705071730
AACF19,39754481,a-n-A-C-F-m,201705071800
A7FED0,39698507,a-n-A-C-F-m,201705071715
A7FED0,39696704,a-n-A-C-F-m,201705071715
A98ED9,39714005,a-n-A-C-F-m,201705071725
A98ED9,39716640,a-n-A-C-F-m,201705071730
A7FED0,39705818,a-n-A-C-F-m,201705071720
A836FB,39675732,a-n-A-C-F-m,201705071655
A9B85B,39726777,a-n-A-C-F-m,201705071745
ICAO-4006AC,39778198,a-n-A-C-F,201705072225
A7FED0,39705738,a-n-A-C-F-m,201705071720
AACF19,39757378,a-n-A-C-F-m,201705071805
A7FED0,39696625,a-n-A-C-F-m,201705071710
AACF19,39745283,a-n-A-C-F-m,201705071800
A7FED0,39705814,a-n-A-C-F-m,201705071720
A7FED0,39707370,a-n-A-C-F-m,201705071720
AACF19,39760448,a-n-A-C-F-m,201705071805
A583F5,39657255,a-n-A-C-F-m,201705071635
A7FED0,39703976,a-n-A-C-F-m,201705071720
A9B85B,39725239,a-n-A-C-F-m,201705071740
A9B85B,39725578,a-n-A-C-F-m,201705071745
A836FB,39678372,a-n-A-C-F-m,201705071700
AACF19,39738714,a-n-A-C-F-m,201705071755
A9B85B,39723931,a-n-A-C-F-m,201705071740
3965A6,39736655,a-n-A-C-F-m,201705071755
ICAO-ABDCBE,39769487,a-n-A-C-F-m,201705071930
AACF19,39747169,a-n-A-C-F-m,201705071800
A7FED0,39697735,a-n-A-C-F-m,201705071715
A98ED9,39713922,a-n-A-C-F-m,201705071725
A836FB,39675640,a-n-A-C-F-m,201705071655
A836FB,39679175,a-n-A-C-F-m,201705071700
ICAO-A4DAD4,39775640,a-n-A-C-F-m,201705072045
AACF19,39742799,a-n-A-C-F-m,201705071755
A98ED9,39708631,a-n-A-C-F-m,201705071720
A836FB,39671318,a-n-A-C-F-m,201705071655
A98ED9,39712788,a-n-A-C-F-m,201705071725
A7FED0,39705836,a-n-A-C-F-m,201705071720
ICAO-47C5C7,39766451,a-n-A-C-F,201705071850
ICAO-ABDCBE,39769971,a-n-A-C-F-m,201705071935
A9B85B,39727146,a-n-A-C-F-m,201705071745
A9B85B,39724619,a-n-A-C-F-m,201705071740
ICAO-A4DAD4,39775589,a-n-A-C-F-m,201705072045
A9B85B,39725201,a-n-A-C-F-m,201705071740
AACF19,39743628,a-n-A-C-F-m,201705071800
A9B85B,39721874,a-n-A-C-F-m,201705071735
ICAO-4006AC,39778280,a-n-A-C-F,201705072225
ICAO-4006AE,39777478,a-n-A-C-F,201705072150
AACF19,39758120,a-n-A-C-F-m,201705071805
AACF19,39756362,a-n-A-C-F-m,201705071805
AACF19,39737655,a-n-A-C-F-m,201705071755
ICAO-A4DAD4,39775592,a-n-A-C-F-m,201705072045
A98ED9,39717063,a-n-A-C-F-m,201705071730
ICAO-4005C0,39782019,a-n-A-C-F,201705080020
A98ED9,39714431,a-n-A-C-F-m,201705071725
ICAO-A8C4D8,39777226,a-n-A-C-F-m,201705072140
A836FB,39678461,a-n-A-C-F-m,201705071700
A9B85B,39724032,a-n-A-C-F-m,201705071740
ICAO-ABDCBE,39769587,a-n-A-C-F-m,201705071930
A836FB,39684910,a-n-A-C-F-m,201705071705
A836FB,39674346,a-n-A-C-F-m,201705071655
A9B85B,39721724,a-n-A-C-F-m,201705071735
A7FED0,39702897,a-n-A-C-F-m,201705071715
A9B85B,39725719,a-n-A-C-F-m,201705071745
A7FED0,39707959,a-n-A-C-F-m,201705071720
A836FB,39679573,a-n-A-C-F-m,201705071700
A7FED0,39705575,a-n-A-C-F-m,201705071720
A9B85B,39726322,a-n-A-C-F-m,201705071745
A7FED0,39704688,a-n-A-C-F-m,201705071720
A836FB,39672569,a-n-A-C-F-m,201705071655
A7FED0,39706113,a-n-A-C-F-m,201705071720
A836FB,39678317,a-n-A-C-F-m,201705071700
A98ED9,39717898,a-n-A-C-F-m,201705071730
A836FB,39682843,a-n-A-C-F-m,201705071700
AACF19,39740120,a-n-A-C-F-m,201705071755
A98ED9,39716620,a-n-A-C-F-m,201705071730
ICAO-AC3DD5,39778204,a-n-A-C-F-m,201705072225
A836FB,39675982,a-n-A-C-F-m,201705071655
A98ED9,39713758,a-n-A-C-F-m,201705071725
A98ED9,39711811,a-n-A-C-F-m,201705071725
A7FED0,39701474,a-n-A-C-F-m,201705071715
A7FED0,39703060,a-n-A-C-F-m,201705071715
A836FB,39680983,a-n-A-C-F-m,201705071700
A9B85B,39724818,a-n-A-C-F-m,201705071740
A836FB,39683007,a-n-A-C-F-m,201705071700
A7FED0,39699392,a-n-A-C-F-m,201705071715
A9B85B,39726355,a-n-A-C-F-m,201705071745
A7FED0,39697424,a-n-A-C-F-m,201705071715
A836FB,39677963,a-n-A-C-F-m,201705071655
AACF19,39756351,a-n-A-C-F-m,201705071805
A9B85B,39728043,a-n-A-C-F-m,201705071745
A7FED0,39704316,a-n-A-C-F-m,201705071720
AACF19,39753749,a-n-A-C-F-m,201705071800
A7FED0,39700158,a-n-A-C-F-m,201705071715
ICAO-4006AE,39777470,a-n-A-C-F,201705072150
AACF19,39748399,a-n-A-C-F-m,201705071800
AACF19,39745068,a-n-A-C-F-m,201705071800
A7FED0,39706338,a-n-A-C-F-m,201705071720
A98ED9,39718854,a-n-A-C-F-m,201705071730
A7FED0,39699232,a-n-A-C-F-m,201705071715
A7FED0,39707830,a-n-A-C-F-m,201705071720
ICAO-AC3DD5,39778119,a-n-A-C-F-m,201705072225
A98ED9,39717817,a-n-A-C-F-m,201705071730
ICAO-A98539,39768159,a-n-A-C-F-m,201705071910
A98ED9,39718440,a-n-A-C-F-m,201705071730
A98ED9,39712413,a-n-A-C-F-m,201705071725
A836FB,39673945,a-n-A-C-F-m,201705071655
A98ED9,39716368,a-n-A-C-F-m,201705071725
A98ED9,39716653,a-n-A-C-F-m,201705071730
A9B85B,39724461,a-n-A-C-F-m,201705071740
A7FED0,39701289,a-n-A-C-F-m,201705071715
A836FB,39671522,a-n-A-C-F-m,201705071655
A7FED0,39707233,a-n-A-C-F-m,201705071720
ICAO-A98539,39768581,a-n-A-C-F-m,201705071915
A836FB,39683542,a-n-A-C-F-m,201705071700
A98ED9,39717838,a-n-A-C-F-m,201705071730
A9B85B,39722656,a-n-A-C-F-m,201705071740
A9B85B,39727030,a-n-A-C-F-m,201705071745
A7FED0,39704509,a-n-A-C-F-m,201705071720
A98ED9,39717514,a-n-A-C-F-m,201705071730
A836FB,39674339,a-n-A-C-F-m,201705071655
A7FED0,39709530,a-n-A-C-F-m,201705071720
A836FB,39683478,a-n-A-C-F-m,201705071700
A583F5,39661269,a-n-A-C-F-m,201705071640
AACF19,39758703,a-n-A-C-F-m,201705071805
AACF19,39757847,a-n-A-C-F-m,201705071805
ICAO-A4DAD4,39775760,a-n-A-C-F-m,201705072045
A836FB,39685174,a-n-A-C-F-m,201705071705
AACF19,39741368,a-n-A-C-F-m,201705071755
A836FB,39679665,a-n-A-C-F-m,201705071700
A9B85B,39721808,a-n-A-C-F-m,201705071735
A98ED9,39707937,a-n-A-C-F-m,201705071720
A9B85B,39724135,a-n-A-C-F-m,201705071740
A836FB,39674350,a-n-A-C-F-m,201705071655
AACF19,39744283,a-n-A-C-F-m,201705071800
A836FB,39675026,a-n-A-C-F-m,201705071655
ICAO-AC3DD5,39778171,a-n-A-C-F-m,201705072225
A7FED0,39697651,a-n-A-C-F-m,201705071715
ICAO-A98539,39768405,a-n-A-C-F-m,201705071910
ICAO-4006AC,39778255,a-n-A-C-F,201705072225
A98ED9,39711438,a-n-A-C-F-m,201705071725
ICAO-A8C4D8,39777301,a-n-A-C-F-m,201705072145
A836FB,39684771,a-n-A-C-F-m,201705071705
ICAO-A8C4D8,39777321,a-n-A-C-F-m,201705072145
ICAO-47C5C7,39781471,a-n-A-C-F,201705072345
A98ED9,39714076,a-n-A-C-F-m,201705071725
ICAO-47C5C7,39766404,a-n-A-C-F,201705071850
A836FB,39679398,a-n-A-C-F-m,201705071700
A7FED0,39707213,a-n-A-C-F-m,201705071720
AACF19,39740002,a-n-A-C-F-m,201705071755
AACF19,39756689,a-n-A-C-F-m,201705071805
A583F5,39661546,a-n-A-C-F-m,201705071640
A98ED9,39718872,a-n-A-C-F-m,201705071730
ICAO-ABDCBE,39769924,a-n-A-C-F-m,201705071935
A9B85B,39724655,a-n-A-C-F-m,201705071740
A7FED0,39707611,a-n-A-C-F-m,201705071720
A9B85B,39727082,a-n-A-C-F-m,201705071745
AACF19,39739083,a-n-A-C-F-m,201705071755
AACF19,39756178,a-n-A-C-F-m,201705071805
A9B85B,39725045,a-n-A-C-F-m,201705071740
ICAO-ADB476,39772903,a-n-A-C-F-m,201705072015
ICAO-47C5C7,39766355,a-n-A-C-F,201705071850
A7FED0,39708832,a-n-A-C-F-m,201705071720
AACF19,39742909,a-n-A-C-F-m,201705071755
A9B85B,39726305,a-n-A-C-F-m,201705071745
A7FED0,39704443,a-n-A-C-F-m,201705071720
A836FB,39676703,a-n-A-C-F-m,201705071655
ICAO-4005C0,39782133,a-n-A-C-F,201705080020
A836FB,39672701,a-n-A-C-F-m,201705071655
A836FB,39674860,a-n-A-C-F-m,201705071655
A836FB,39682248,a-n-A-C-F-m,201705071700
A7FED0,39702882,a-n-A-C-F-m,201705071715
A7FED0,39701096,a-n-A-C-F-m,201705071715
A98ED9,39718215,a-n-A-C-F-m,201705071730
A836FB,39678514,a-n-A-C-F-m,201705071700
A98ED9,39715114,a-n-A-C-F-m,201705071725
AACF19,39740027,a-n-A-C-F-m,201705071755
ICAO-4006AE,39777465,a-n-A-C-F,201705072150
A98ED9,39710336,a-n-A-C-F-m,201705071725
A7FED0,39699553,a-n-A-C-F-m,201705071715
A7FED0,39698080,a-n-A-C-F-m,201705071715
A7FED0,39705991,a-n-A-C-F-m,201705071720
A7FED0,39706012,a-n-A-C-F-m,201705071720
A98ED9,39718902,a-n-A-C-F-m,201705071730
AACF19,39758893,a-n-A-C-F-m,201705071805
