name,id,cot_type,servertime
ABE42C,39670011,a-n-A-C-F-m,201705071650
ICAO-4005BA,39781336,a-n-A-C-F,201705072345
42423F,39664094,a-n-A-C-F-m,201705071645
42423F,39663291,a-n-A-C-F-m,201705071645
A3FF61,39732873,a-n-A-C-F-m,201705071750
A3FF61,39732213,a-n-A-C-F-m,201705071750
ICAO-ADA5EE,39770432,a-n-A-C-F-m,201705071940
42423F,39663688,a-n-A-C-F-m,201705071645
ICAO-A6FF58,39791276,a-n-A-C-F-s,201705080835
ABE42C,39673040,a-n-A-C-F-m,201705071655
A654CB,39727603,a-n-A-C-F-m,201705071745
ICAO-4006C1,39780020,a-n-A-C-F,201705072300
42423F,39665250,a-n-A-C-F-m,201705071645
A3FF61,39734947,a-n-A-C-F-m,201705071755
42423F,39664178,a-n-A-C-F-m,201705071645
A84D62,39758591,a-n-A-C-F-m,201705071805
A3FF61,39731906,a-n-A-C-F-m,201705071750
A654CB,39731588,a-n-A-C-F-m,201705071750
42423F,39665053,a-n-A-C-F-m,201705071645
A654CB,39728890,a-n-A-C-F-m,201705071745
ICAO-ABA324,39710064,a-n-A-C-F-m,201705071720
ABE42C,39671860,a-n-A-C-F-m,201705071655
42423F,39664705,a-n-A-C-F-m,201705071645
ICAO-4067D6,39772783,a-n-A-C-F,201705072015
42423F,39663015,a-n-A-C-F-m,201705071645
42423F,39660842,a-n-A-C-F-m,201705071640
42423F,39665120,a-n-A-C-F-m,201705071645
ABE42C,39670102,a-n-A-C-F-m,201705071650
A654CB,39732021,a-n-A-C-F-m,201705071750
A3FF61,39733244,a-n-A-C-F-m,201705071750
42423F,39660051,a-n-A-C-F-m,201705071640
ICAO-A6CB48,39786936,a-n-A-C-F-m,201705080705
A654CB,39728913,a-n-A-C-F-m,201705071745
ABE42C,39670296,a-n-A-C-F-m,201705071650
ABE42C,39671146,a-n-A-C-F-m,201705071650
ICAO-4006C1,39764990,a-n-A-C-F,201705071820
A3FF61,39732185,a-n-A-C-F-m,201705071750
ABE42C,39671010,a-n-A-C-F-m,201705071650
42423F,39662170,a-n-A-C-F-m,201705071640
ICAO-A6FF58,39791042,a-n-A-C-F-s,201705080835
ICAO-4005BA,39781168,a-n-A-C-F,201705072340
42423F,39663725,a-n-A-C-F-m,201705071645
ICAO-4006C1,39765040,a-n-A-C-F,201705071820
ICAO-A6FF58,39790936,a-n-A-C-F-s,201705080835
42423F,39660343,a-n-A-C-F-m,201705071640
ICAO-A6CA7F,39684785,a-n-A-C-F-m,201705071705
A84D62,39761102,a-n-A-C-F-m,201705071805
ICAO-A4322C,39680175,a-n-A-C-F-s,201705071700
ICAO-AB9278,39781127,a-n-A-C-F-m,201705072340
ICAO-A4322C,39681999,a-n-A-C-F-s,201705071700
ICAO-ABA324,39772266,a-n-A-C-F-m,201705072010
ICAO-ABA324,39709386,a-n-A-C-F-m,201705071720
ICAO-A0B550,39785033,a-n-A-C-F-m,201705080620
ICAO-AB9278,39781265,a-n-A-C-F-m,201705072345
42423F,39661538,a-n-A-C-F-m,201705071640
A84D62,39760201,a-n-A-C-F-m,201705071805
A3FF61,39741191,a-n-A-C-F-m,201705071755
ICAO-A6FF58,39791247,a-n-A-C-F-s,201705080835
A3FF61,39746640,a-n-A-C-F-m,201705071800
42423F,39660970,a-n-A-C-F-m,201705071640
ICAO-A4322C,39675621,a-n-A-C-F-s,201705071655
ICAO-A6CB48,39704044,a-n-A-C-F-m,201705071720
ICAO-4006C1,39779979,a-n-A-C-F,201705072300
A3FF61,39744300,a-n-A-C-F-m,201705071800
A3FF61,39735816,a-n-A-C-F-m,201705071755
A3FF61,39743621,a-n-A-C-F-m,201705071800
ICAO-A4322C,39681732,a-n-A-C-F-s,201705071700
42423F,39665486,a-n-A-C-F-m,201705071645
ICAO-4006C1,39765284,a-n-A-C-F,201705071825
A84D62,39761459,a-n-A-C-F-m,201705071805
ICAO-ADA5EE,39770305,a-n-A-C-F-m,201705071940
ICAO-4843F3,39764772,a-n-A-C-F,201705071820
A3FF61,39734073,a-n-A-C-F-m,201705071750
ICAO-ABA324,39709290,a-n-A-C-F-m,201705071720
ICAO-A6FF58,39791812,a-n-A-C-F-s,201705080840
A654CB,39727607,a-n-A-C-F-m,201705071745
ICAO-AB9278,39781055,a-n-A-C-F-m,201705072340
A3FF61,39736084,a-n-A-C-F-m,201705071755
A84D62,39758598,a-n-A-C-F-m,201705071805
ICAO-A4322C,39675971,a-n-A-C-F-s,201705071655
ABE42C,39675102,a-n-A-C-F-m,201705071655
ICAO-A2C094,39776630,a-n-A-C-F-m,201705072125
ICAO-4006C1,39765311,a-n-A-C-F,201705071825
ICAO-AB9278,39781087,a-n-A-C-F-m,201705072340
A84D62,39760290,a-n-A-C-F-m,201705071805
ABE42C,39674868,a-n-A-C-F-m,201705071655
A654CB,39727453,a-n-A-C-F-m,201705071745
A84D62,39760630,a-n-A-C-F-m,201705071805
ICAO-A0B550,39784937,a-n-A-C-F-m,201705080620
42423F,39662851,a-n-A-C-F-m,201705071645
42423F,39662930,a-n-A-C-F-m,201705071645
ICAO-A2C094,39776656,a-n-A-C-F-m,201705072125
42423F,39665409,a-n-A-C-F-m,201705071645
A3FF61,39731350,a-n-A-C-F-m,201705071750
42423F,39664047,a-n-A-C-F-m,201705071645
42423F,39664460,a-n-A-C-F-m,201705071645
ICAO-4006C1,39764894,a-n-A-C-F,201705071820
42423F,39665344,a-n-A-C-F-m,201705071645
ICAO-4005BA,39781241,a-n-A-C-F,201705072345
42423F,39661314,a-n-A-C-F-m,201705071640
ICAO-4006C1,39780051,a-n-A-C-F,201705072300
42423F,39662006,a-n-A-C-F-m,201705071640
ICAO-A6FF58,39791532,a-n-A-C-F-s,201705080840
A84D62,39758586,a-n-A-C-F-m,201705071805
ICAO-A6FF58,39791644,a-n-A-C-F-s,201705080840
42423F,39663966,a-n-A-C-F-m,201705071645
ICAO-A6FF58,39791328,a-n-A-C-F-s,201705080835
42423F,39661510,a-n-A-C-F-m,201705071640
ICAO-A4322C,39678367,a-n-A-C-F-s,201705071700
42423F,39661042,a-n-A-C-F-m,201705071640
A3FF61,39730365,a-n-A-C-F-m,201705071750
4BA956,39693325,a-n-A-C-F-m,201705071710
42423F,39664849,a-n-A-C-F-m,201705071645
A84D62,39755147,a-n-A-C-F-m,201705071800
A3FF61,39734105,a-n-A-C-F-m,201705071750
42423F,39665060,a-n-A-C-F-m,201705071645
ICAO-ABA324,39711265,a-n-A-C-F-m,201705071725
A84D62,39761035,a-n-A-C-F-m,201705071805
A84D62,39760759,a-n-A-C-F-m,201705071805
A654CB,39732184,a-n-A-C-F-m,201705071750
ICAO-4067D6,39772714,a-n-A-C-F,201705072015
ICAO-AC63D6,39765307,a-n-A-C-F-s,201705071825
A84D62,39762796,a-n-A-C-F-m,201705071810
42423F,39662335,a-n-A-C-F-m,201705071645
A654CB,39728030,a-n-A-C-F-m,201705071745
ICAO-ABA324,39772118,a-n-A-C-F-m,201705072005
42423F,39664834,a-n-A-C-F-m,201705071645
ICAO-4006C1,39764874,a-n-A-C-F,201705071820
A3FF61,39743847,a-n-A-C-F-m,201705071800
ICAO-ABA324,39709887,a-n-A-C-F-m,201705071720
ICAO-4067D6,39772720,a-n-A-C-F,201705072015
ABE42C,39670107,a-n-A-C-F-m,201705071650
ICAO-ADA5EE,39770520,a-n-A-C-F-m,201705071940
ICAO-4006C1,39779995,a-n-A-C-F,201705072300
ICAO-780A15,39775737,a-n-A-C-F,201705072045
42423F,39664330,a-n-A-C-F-m,201705071645
ICAO-780A15,39776414,a-n-A-C-F,201705072115
A84D62,39755388,a-n-A-C-F-m,201705071805
ICAO-4005BA,39781298,a-n-A-C-F,201705072345
42423F,39661410,a-n-A-C-F-m,201705071640
ICAO-ABA324,39772243,a-n-A-C-F-m,201705072010
ICAO-A6FF58,39791678,a-n-A-C-F-s,201705080840
ICAO-A6CB48,39704367,a-n-A-C-F-m,201705071720
A84D62,39754673,a-n-A-C-F-m,201705071800
42423F,39660916,a-n-A-C-F-m,201705071640
ICAO-A4322C,39682425,a-n-A-C-F-s,201705071700
ICAO-A6CB48,39709247,a-n-A-C-F-m,201705071720
ICAO-4006C1,39765050,a-n-A-C-F,201705071820
ICAO-4006C1,39765135,a-n-A-C-F,201705071820
A654CB,39730157,a-n-A-C-F-m,201705071750
ICAO-A6CB48,39787005,a-n-A-C-F-m,201705080710
42423F,39661504,a-n-A-C-F-m,201705071640
ABE42C,39670958,a-n-A-C-F-m,201705071650
ABE42C,39674419,a-n-A-C-F-m,201705071655
ABE42C,39670674,a-n-A-C-F-m,201705071650
A3FF61,39736578,a-n-A-C-F-m,201705071755
ICAO-A6FF58,39791484,a-n-A-C-F-s,201705080840
42423F,39661157,a-n-A-C-F-m,201705071640
A3FF61,39733086,a-n-A-C-F-m,201705071750
ABE42C,39671207,a-n-A-C-F-m,201705071655
ICAO-A6CB48,39787084,a-n-A-C-F-m,201705080710
ICAO-ADA5EE,39770680,a-n-A-C-F-m,201705071945
A654CB,39728612,a-n-A-C-F-m,201705071745
ICAO-4067D6,39772650,a-n-A-C-F,201705072015
42423F,39659675,a-n-A-C-F-m,201705071640
A3FF61,39734364,a-n-A-C-F-m,201705071750
ICAO-A6FF58,39791384,a-n-A-C-F-s,201705080840
A654CB,39727720,a-n-A-C-F-m,201705071745
A3FF61,39733978,a-n-A-C-F-m,201705071750
A3FF61,39741053,a-n-A-C-F-m,201705071755
ICAO-A6CB48,39707871,a-n-A-C-F-m,201705071720
A84D62,39756797,a-n-A-C-F-m,201705071805
ICAO-4006C1,39779968,a-n-A-C-F,201705072300
42423F,39660626,a-n-A-C-F-m,201705071640
ICAO-A6FF58,39791526,a-n-A-C-F-s,201705080840
42423F,39662626,a-n-A-C-F-m,201705071645
ABE42C,39670149,a-n-A-C-F-m,201705071650
A84D62,39752265,a-n-A-C-F-m,201705071800
A654CB,39732765,a-n-A-C-F-m,201705071750
A654CB,39729681,a-n-A-C-F-m,201705071750
ICAO-A4322C,39681388,a-n-A-C-F-s,201705071700
A3FF61,39734789,a-n-A-C-F-m,201705071755
ICAO-4843F3,39765042,a-n-A-C-F,201705071820
ICAO-ADA5EE,39770328,a-n-A-C-F-m,201705071940
ICAO-AB9278,39781194,a-n-A-C-F-m,201705072345
4BA956,39690430,a-n-A-C-F-m,201705071710
A84D62,39756120,a-n-A-C-F-m,201705071805
ICAO-A6FF58,39791417,a-n-A-C-F-s,201705080840
42423F,39662844,a-n-A-C-F-m,201705071645
A3FF61,39735148,a-n-A-C-F-m,201705071755
A84D62,39753667,a-n-A-C-F-m,201705071800
42423F,39659741,a-n-A-C-F-m,201705071640
ICAO-4067D6,39772769,a-n-A-C-F,201705072015
A3FF61,39747463,a-n-A-C-F-m,201705071800
A84D62,39748389,a-n-A-C-F-m,201705071800
A84D62,39754699,a-n-A-C-F-m,201705071800
A654CB,39727323,a-n-A-C-F-m,201705071745
ICAO-A6CB48,39708969,a-n-A-C-F-m,201705071720
ICAO-4005BA,39770889,a-n-A-C-F,201705071945
ABE42C,39669826,a-n-A-C-F-m,201705071650
ICAO-47C5CB,39767266,a-n-A-C-F,201705071900
42423F,39662449,a-n-A-C-F-m,201705071645
ICAO-A6FF58,39791239,a-n-A-C-F-s,201705080835
42423F,39665762,a-n-A-C-F-m,201705071645
A3FF61,39733348,a-n-A-C-F-m,201705071750
ICAO-4067D6,39772810,a-n-A-C-F,201705072015
42423F,39659885,a-n-A-C-F-m,201705071640
ABE42C,39669695,a-n-A-C-F-m,201705071650
42423F,39664394,a-n-A-C-F-m,201705071645
A84D62,39757528,a-n-A-C-F-m,201705071805
A84D62,39755783,a-n-A-C-F-m,201705071805
A84D62,39760422,a-n-A-C-F-m,201705071805
ICAO-4005BA,39781243,a-n-A-C-F,201705072345
42423F,39662608,a-n-A-C-F-m,201705071645
A84D62,39747568,a-n-A-C-F-m,201705071800
A84D62,39754235,a-n-A-C-F-m,201705071800
A84D62,39760910,a-n-A-C-F-m,201705071805
A84D62,39746319,a-n-A-C-F-m,201705071800
ICAO-A6CB48,39787090,a-n-A-C-F-m,201705080710
A84D62,39761586,a-n-A-C-F-m,201705071805
A3FF61,39735929,a-n-A-C-F-m,201705071755
42423F,39662621,a-n-A-C-F-m,201705071645
ICAO-A4322C,39676304,a-n-A-C-F-s,201705071655
ICAO-A6FF58,39790973,a-n-A-C-F-s,201705080835
ICAO-AB9278,39781133,a-n-A-C-F-m,201705072340
ICAO-A6FF58,39791064,a-n-A-C-F-s,201705080835
ICAO-A4322C,39680423,a-n-A-C-F-s,201705071700
42423F,39664380,a-n-A-C-F-m,201705071645
ICAO-A6CA7F,39687045,a-n-A-C-F-m,201705071705
A654CB,39727990,a-n-A-C-F-m,201705071745
ICAO-47C5CB,39767404,a-n-A-C-F,201705071900
ICAO-ABA324,39772169,a-n-A-C-F-m,201705072010
ICAO-ADA5EE,39770499,a-n-A-C-F-m,201705071940
42423F,39662379,a-n-A-C-F-m,201705071645
A3FF61,39739347,a-n-A-C-F-m,201705071755
ICAO-ABA324,39708309,a-n-A-C-F-m,201705071720
ICAO-A6CB48,39703863,a-n-A-C-F-m,201705071720
ICAO-4843F3,39765054,a-n-A-C-F,201705071820
ABE42C,39671211,a-n-A-C-F-m,201705071655
ABE42C,39673520,a-n-A-C-F-m,201705071655
A84D62,39756925,a-n-A-C-F-m,201705071805
A84D62,39755835,a-n-A-C-F-m,201705071805
A3FF61,39740561,a-n-A-C-F-m,201705071755
A654CB,39732155,a-n-A-C-F-m,201705071750
ICAO-A83D1A,39791955,a-n-A-C-F-s,201705080840
ICAO-A6FF58,39791347,a-n-A-C-F-s,201705080835
A3FF61,39744696,a-n-A-C-F-m,201705071800
A3FF61,39746073,a-n-A-C-F-m,201705071800
ICAO-4005BA,39781306,a-n-A-C-F,201705072345
A3FF61,39729591,a-n-A-C-F-m,201705071750
42423F,39665044,a-n-A-C-F-m,201705071645
A654CB,39731423,a-n-A-C-F-m,201705071750
42423F,39660215,a-n-A-C-F-m,201705071640
42423F,39663229,a-n-A-C-F-m,201705071645
ICAO-A4322C,39678779,a-n-A-C-F-s,201705071700
A3FF61,39735811,a-n-A-C-F-m,201705071755
ICAO-4005BA,39781210,a-n-A-C-F,201705072345
A3FF61,39733942,a-n-A-C-F-m,201705071750
ICAO-4006C1,39765131,a-n-A-C-F,201705071820
42423F,39660298,a-n-A-C-F-m,201705071640
A654CB,39728781,a-n-A-C-F-m,201705071745
A654CB,39726619,a-n-A-C-F-m,201705071745
ICAO-A6CB48,39706869,a-n-A-C-F-m,201705071720
A84D62,39752282,a-n-A-C-F-m,201705071800
ICAO-4006C1,39764946,a-n-A-C-F,201705071820
42423F,39662699,a-n-A-C-F-m,201705071645
A3FF61,39733295,a-n-A-C-F-m,201705071750
A84D62,39756355,a-n-A-C-F-m,201705071805
ABE42C,39671089,a-n-A-C-F-m,201705071650
ICAO-4006C1,39764943,a-n-A-C-F,201705071820
ICAO-4006C1,39779952,a-n-A-C-F,201705072300
ICAO-ADA5EE,39770510,a-n-A-C-F-m,201705071940
A3FF61,39746461,a-n-A-C-F-m,201705071800
42423F,39660260,a-n-A-C-F-m,201705071640
42423F,39664455,a-n-A-C-F-m,201705071645
42423F,39661930,a-n-A-C-F-m,201705071640
42423F,39660791,a-n-A-C-F-m,201705071640
A3FF61,39731688,a-n-A-C-F-m,201705071750
42423F,39665358,a-n-A-C-F-m,201705071645
ICAO-A6CB48,39706920,a-n-A-C-F-m,201705071720
ABE42C,39678638,a-n-A-C-F-m,201705071700
A654CB,39728341,a-n-A-C-F-m,201705071745
ICAO-4CA74E,39704105,a-n-A-C-F,201705071720
ICAO-A0B550,39784747,a-n-A-C-F-m,201705080615
42423F,39662763,a-n-A-C-F-m,201705071645
42423F,39664240,a-n-A-C-F-m,201705071645
ABE42C,39670116,a-n-A-C-F-m,201705071650
ICAO-A0B550,39784907,a-n-A-C-F-m,201705080615
ICAO-4843F3,39764880,a-n-A-C-F,201705071820
ICAO-A0B550,39784882,a-n-A-C-F-m,201705080615
4BA956,39691561,a-n-A-C-F-m,201705071710
ICAO-A2C094,39776659,a-n-A-C-F-m,201705072125
ICAO-A6FF58,39791800,a-n-A-C-F-s,201705080840
A3FF61,39733163,a-n-A-C-F-m,201705071750
ICAO-A6FF58,39790943,a-n-A-C-F-s,201705080835
ICAO-A83D1A,39792021,a-n-A-C-F-s,201705080840
ICAO-A0B550,39784855,a-n-A-C-F-m,201705080615
ICAO-4005BA,39781191,a-n-A-C-F,201705072345
ICAO-47C5CB,39767591,a-n-A-C-F,201705071905
ICAO-A6CB48,39707371,a-n-A-C-F-m,201705071720
ABE42C,39671309,a-n-A-C-F-m,201705071655
ICAO-A83D1A,39792029,a-n-A-C-F-s,201705080840
ICAO-ABA324,39772176,a-n-A-C-F-m,201705072010
ICAO-4005BA,39781234,a-n-A-C-F,201705072345
42423F,39662730,a-n-A-C-F-m,201705071645
42423F,39661079,a-n-A-C-F-m,201705071640
ABE42C,39674866,a-n-A-C-F-m,201705071655
ABE42C,39670333,a-n-A-C-F-m,201705071650
ICAO-ABA324,39772147,a-n-A-C-F-m,201705072005
ICAO-A0B550,39784860,a-n-A-C-F-m,201705080615
ICAO-A2C094,39776657,a-n-A-C-F-m,201705072125
ICAO-A6CB48,39787012,a-n-A-C-F-m,201705080710
ICAO-A33B52,39788277,a-n-A-C-F-s,201705080735
4BA956,39689355,a-n-A-C-F-m,201705071705
ICAO-A6FF58,39791649,a-n-A-C-F-s,201705080840
ABE42C,39670005,a-n-A-C-F-m,201705071650
42423F,39664136,a-n-A-C-F-m,201705071645
ICAO-4005BA,39781134,a-n-A-C-F,201705072340
ICAO-A6FF58,39790926,a-n-A-C-F-s,201705080835
A3FF61,39730415,a-n-A-C-F-m,201705071750
A3FF61,39737404,a-n-A-C-F-m,201705071755
ICAO-A2C094,39776592,a-n-A-C-F-m,201705072125
A3FF61,39735873,a-n-A-C-F-m,201705071755
A654CB,39728298,a-n-A-C-F-m,201705071745
42423F,39664702,a-n-A-C-F-m,201705071645
42423F,39663734,a-n-A-C-F-m,201705071645
ICAO-A6CB48,39707802,a-n-A-C-F-m,201705071720
A84D62,39763310,a-n-A-C-F-m,201705071810
